ds,lag1_level__m,lag3_level__m,lag7_level__m,lag14_level__m,belet_weyne_level__m,belet_weyne_lag1_level__m,belet_weyne_lag3_level__m,belet_weyne_lag7_level__m,belet_weyne_lag14_level__m,ethiopia_fafen_haren_precipitation_sum,ethiopia_fafen_haren_precipitation_hours,ethiopia_fafen_haren_lag1_precipitation_sum,ethiopia_fafen_haren_lag1_precipitation_hours,ethiopia_fafen_haren_lag3_precipitation_sum,ethiopia_fafen_haren_lag3_precipitation_hours,ethiopia_fafen_haren_lag7_precipitation_sum,ethiopia_fafen_haren_lag7_precipitation_hours,ethiopia_fafen_haren_lag14_precipitation_sum,ethiopia_fafen_haren_lag14_precipitation_hours,ethiopia_fafen_gebredarre_precipitation_sum,ethiopia_fafen_gebredarre_precipitation_hours,ethiopia_fafen_gebredarre_lag1_precipitation_sum,ethiopia_fafen_gebredarre_lag1_precipitation_hours,ethiopia_fafen_gebredarre_lag3_precipitation_sum,ethiopia_fafen_gebredarre_lag3_precipitation_hours,ethiopia_fafen_gebredarre_lag7_precipitation_sum,ethiopia_fafen_gebredarre_lag7_precipitation_hours,ethiopia_fafen_gebredarre_lag14_precipitation_sum,ethiopia_fafen_gebredarre_lag14_precipitation_hours,ethiopia_shabelle_gode_precipitation_sum,ethiopia_shabelle_gode_precipitation_hours,ethiopia_shabelle_gode_lag1_precipitation_sum,ethiopia_shabelle_gode_lag1_precipitation_hours,ethiopia_shabelle_gode_lag3_precipitation_sum,ethiopia_shabelle_gode_lag3_precipitation_hours,ethiopia_shabelle_gode_lag7_precipitation_sum,ethiopia_shabelle_gode_lag7_precipitation_hours,ethiopia_shabelle_gode_lag14_precipitation_sum,ethiopia_shabelle_gode_lag14_precipitation_hours,y
2022-01-22,1.37,1.37,1.39,1.4,1.5,1.5,1.52,1.55,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6,2.0,1.5000001,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,2.0,1.5000001,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36
2022-01-23,1.36,1.37,1.39,1.4,1.45,1.5,1.52,1.55,1.6,0.0,0.0,0.0,0.0,0.0,0.0,5.4,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36
2022-01-24,1.36,1.37,1.37,1.4,1.45,1.45,1.5,1.55,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36
2022-01-25,1.36,1.36,1.37,1.4,1.42,1.45,1.5,1.52,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36
2022-01-26,1.36,1.36,1.37,1.4,1.42,1.42,1.45,1.52,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.34
2022-01-27,1.34,1.36,1.37,1.4,1.42,1.42,1.45,1.52,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.34
2022-01-28,1.34,1.36,1.37,1.39,1.4,1.42,1.42,1.5,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.34
2022-01-30,1.34,1.34,1.36,1.39,1.4,1.4,1.42,1.5,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32
2022-01-31,1.32,1.34,1.36,1.37,1.4,1.4,1.42,1.45,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32
2022-02-01,1.32,1.34,1.36,1.37,1.4,1.4,1.4,1.45,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32
2022-02-02,1.32,1.32,1.34,1.37,1.38,1.4,1.4,1.42,1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32
2022-02-03,1.32,1.32,1.34,1.37,1.38,1.38,1.4,1.42,1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32
2022-02-04,1.32,1.32,1.34,1.37,1.38,1.38,1.4,1.42,1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3
2022-02-05,1.3,1.32,1.34,1.36,1.38,1.38,1.38,1.4,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3
2022-02-06,1.3,1.32,1.32,1.36,1.35,1.38,1.38,1.4,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3
2022-02-07,1.3,1.3,1.32,1.36,1.35,1.35,1.38,1.4,1.45,0.9,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3
2022-02-08,1.3,1.3,1.32,1.36,1.35,1.35,1.38,1.4,1.45,0.0,0.0,0.9,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3
2022-02-09,1.3,1.3,1.32,1.34,1.35,1.35,1.35,1.38,1.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28
2022-02-10,1.28,1.3,1.32,1.34,1.35,1.35,1.35,1.38,1.42,0.0,0.0,0.0,0.0,0.9,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28
2022-02-11,1.28,1.3,1.3,1.34,1.35,1.35,1.35,1.38,1.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28
2022-02-12,1.28,1.28,1.3,1.34,1.33,1.35,1.35,1.38,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28
2022-02-13,1.28,1.28,1.3,1.32,1.33,1.33,1.35,1.35,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28
2022-02-14,1.28,1.28,1.3,1.32,1.33,1.33,1.35,1.35,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.9,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28
2022-02-15,1.28,1.28,1.3,1.32,1.3,1.33,1.33,1.35,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28
2022-02-16,1.28,1.28,1.28,1.32,1.4,1.3,1.33,1.35,1.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28
2022-02-17,1.28,1.28,1.28,1.32,1.3,1.4,1.33,1.35,1.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25
2022-02-18,1.25,1.28,1.28,1.3,1.3,1.3,1.3,1.35,1.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25
2022-02-19,1.25,1.28,1.28,1.3,1.3,1.3,1.4,1.33,1.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25
2022-02-20,1.25,1.25,1.28,1.3,1.3,1.3,1.3,1.33,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25
2022-02-21,1.25,1.25,1.28,1.3,1.3,1.3,1.3,1.33,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25
2022-02-22,1.25,1.25,1.28,1.3,1.3,1.3,1.3,1.3,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25
2022-02-23,1.25,1.25,1.28,1.28,1.3,1.3,1.3,1.4,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25
2022-02-24,1.25,1.25,1.25,1.28,1.3,1.3,1.3,1.3,1.35,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25
2022-02-25,1.25,1.25,1.25,1.28,1.3,1.3,1.3,1.3,1.35,0.3,3.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25
2022-02-26,1.25,1.25,1.25,1.28,1.3,1.3,1.3,1.3,1.33,0.3,1.0,0.3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.0,0.3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25
2022-02-27,1.25,1.25,1.25,1.28,1.4,1.3,1.3,1.3,1.33,0.0,0.0,0.3,1.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25
2022-02-28,1.25,1.25,1.25,1.28,1.4,1.4,1.3,1.3,1.33,0.0,0.0,0.0,0.0,0.3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25
2022-03-01,1.25,1.25,1.25,1.28,1.4,1.4,1.3,1.3,1.3,0.0,0.0,0.0,0.0,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25
2022-03-02,1.25,1.25,1.25,1.28,1.4,1.4,1.4,1.3,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25
2022-03-03,1.25,1.25,1.25,1.25,1.38,1.4,1.4,1.3,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25
2022-03-04,1.25,1.25,1.25,1.25,1.38,1.38,1.4,1.3,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25
2022-03-05,1.25,1.25,1.25,1.25,1.38,1.38,1.4,1.3,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25
2022-03-06,1.25,1.25,1.25,1.25,1.38,1.38,1.38,1.4,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28
2022-03-07,1.28,1.25,1.25,1.25,1.38,1.38,1.38,1.4,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28
2022-03-08,1.28,1.25,1.25,1.25,1.38,1.38,1.38,1.4,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28
2022-03-09,1.28,1.28,1.25,1.25,1.35,1.38,1.38,1.4,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26
2022-03-10,1.26,1.28,1.25,1.25,1.35,1.35,1.38,1.38,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26
2022-03-11,1.26,1.28,1.25,1.25,1.35,1.35,1.38,1.38,1.3,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26
2022-03-12,1.26,1.26,1.25,1.25,1.35,1.35,1.35,1.38,1.3,0.0,0.0,0.2,1.0,0.0,0.0,0.0,0.0,0.3,1.0,0.0,0.0,0.2,1.0,0.0,0.0,0.0,0.0,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26
2022-03-13,1.26,1.26,1.28,1.25,1.35,1.35,1.35,1.38,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26
2022-03-14,1.26,1.26,1.28,1.25,1.35,1.35,1.35,1.38,1.4,0.0,0.0,0.0,0.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26
2022-03-15,1.26,1.26,1.28,1.25,1.33,1.35,1.35,1.38,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26
2022-03-16,1.26,1.26,1.26,1.25,1.33,1.33,1.35,1.35,1.4,0.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26
2022-03-17,1.26,1.26,1.26,1.25,1.33,1.33,1.35,1.35,1.38,0.0,0.0,0.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26
2022-03-18,1.26,1.26,1.26,1.25,1.33,1.33,1.33,1.35,1.38,0.5,1.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26
2022-03-19,1.26,1.26,1.26,1.25,1.33,1.33,1.33,1.35,1.38,0.3,1.0,0.5,1.0,0.2,2.0,0.0,0.0,0.0,0.0,0.3,1.0,0.5,1.0,0.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26
2022-03-20,1.26,1.26,1.26,1.28,1.33,1.33,1.33,1.35,1.38,0.0,0.0,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26
2022-03-21,1.26,1.26,1.26,1.28,1.33,1.33,1.33,1.35,1.38,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24
2022-03-22,1.24,1.26,1.26,1.28,1.33,1.33,1.33,1.33,1.38,0.70000005,2.0,0.0,0.0,0.3,1.0,0.0,0.0,0.0,0.0,0.70000005,2.0,0.0,0.0,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24
2022-03-23,1.24,1.26,1.26,1.26,1.33,1.33,1.33,1.33,1.35,0.4,4.0,0.70000005,2.0,0.0,0.0,0.2,2.0,0.0,0.0,0.4,4.0,0.70000005,2.0,0.0,0.0,0.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24
2022-03-24,1.24,1.24,1.26,1.26,1.33,1.33,1.33,1.33,1.35,1.4000001,5.0,0.4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4000001,5.0,0.4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24
2022-03-25,1.24,1.24,1.26,1.26,1.33,1.33,1.33,1.33,1.35,0.0,0.0,1.4000001,5.0,0.70000005,2.0,0.5,1.0,0.2,1.0,0.0,0.0,1.4000001,5.0,0.70000005,2.0,0.5,1.0,0.2,1.0,1.5000001,5.0,0.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24
2022-03-26,1.24,1.24,1.26,1.26,1.33,1.33,1.33,1.33,1.35,0.0,0.0,0.0,0.0,0.4,4.0,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,4.0,0.3,1.0,0.0,0.0,2.1,2.0,1.5000001,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24
2022-03-27,1.24,1.24,1.26,1.26,1.3,1.33,1.33,1.33,1.35,0.0,0.0,0.0,0.0,1.4000001,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4000001,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,2.0,0.5,2.0,0.0,0.0,0.0,0.0,1.24
2022-03-28,1.24,1.24,1.24,1.26,1.5,1.3,1.33,1.33,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5000001,5.0,0.0,0.0,0.0,0.0,1.24
2022-03-29,1.24,1.24,1.24,1.26,1.5,1.5,1.33,1.33,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.70000005,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70000005,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,2.0,0.0,0.0,0.0,0.0,1.28
2022-03-30,1.28,1.24,1.24,1.26,1.45,1.5,1.3,1.33,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.4,4.0,0.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,4.0,0.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28
2022-03-31,1.28,1.24,1.24,1.26,1.45,1.45,1.5,1.33,1.33,0.3,2.0,0.0,0.0,0.0,0.0,1.4000001,5.0,0.0,0.0,0.3,2.0,0.0,0.0,0.0,0.0,1.4000001,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0,0.0,0.0,1.25
2022-04-01,1.25,1.28,1.24,1.26,1.45,1.45,1.5,1.33,1.33,0.6,6.0,0.3,2.0,0.0,0.0,0.0,0.0,0.5,1.0,0.6,6.0,0.3,2.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5000001,5.0,0.0,0.0,1.25
2022-04-02,1.25,1.28,1.24,1.26,1.45,1.45,1.45,1.33,1.33,0.0,0.0,0.6,6.0,0.0,0.0,0.0,0.0,0.3,1.0,0.0,0.0,0.6,6.0,0.0,0.0,0.0,0.0,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,2.0,0.0,0.0,1.25
2022-04-03,1.25,1.25,1.24,1.26,1.45,1.45,1.45,1.3,1.33,0.0,0.0,0.0,0.0,0.3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25
2022-04-04,1.25,1.25,1.24,1.24,1.45,1.45,1.45,1.5,1.33,0.0,0.0,0.0,0.0,0.6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25
2022-04-05,1.25,1.25,1.28,1.24,1.45,1.45,1.45,1.5,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70000005,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70000005,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25
2022-04-06,1.25,1.25,1.28,1.24,1.5,1.45,1.45,1.45,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25
2022-04-07,1.25,1.25,1.25,1.24,1.5,1.5,1.45,1.45,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.3,2.0,1.4000001,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,2.0,1.4000001,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0,1.25
2022-04-08,1.25,1.25,1.25,1.24,1.5,1.5,1.45,1.45,1.33,0.1,1.0,0.0,0.0,0.0,0.0,0.6,6.0,0.0,0.0,0.1,1.0,0.0,0.0,0.0,0.0,0.6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5000001,5.0,1.28
2022-04-09,1.28,1.25,1.25,1.24,1.5,1.5,1.5,1.45,1.33,0.90000004,2.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90000004,2.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,2.0,1.28
2022-04-10,1.28,1.25,1.25,1.24,1.58,1.5,1.5,1.45,1.3,1.7,5.0,0.90000004,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,5.0,0.90000004,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28
